LandisData	Dynamic Input Data				
					
>>Year	Ecoregion	Species	ProbEst	MaxANPP	MaxB
>>____	_________	_______	_______	_______	____
44	7	BETUALLE	0.246	1426	42780
44	7	BETULENT	0.750	1426	42780
44	7	BETUPAPY	0.000	1531	45930
44	7	CARYCORD	0.602	1798	53940
44	7	FAGUGRAN	0.555	1295	38850
44	7	FRAXAMER	0.543	1378	41340
44	7	PINURESI	0.000	594	17820
44	7	PINUSTRO	0.786	1147	34410
44	7	POPUGRAN	0.775	1665	49950
44	7	POPUTREM	0.627	1414	42420
44	7	PRUNSERO	0.641	1656	49680
44	7	QUERALBA	0.584	1599	47970
44	7	QUERRUBR	0.814	1335	40050
44	7	QUERCOCC	0.143	1066	31980
44	7	TILIAMER	0.751	1954	58620
44	7	TSUGCANA	0.786	358	10740
44	8	ACERRUBR	0.631	1164	34920
44	8	ACERSACC	0.942	1495	44850
44	8	BETUALLE	0.424	1374	41220
44	8	BETULENT	0.951	1374	41220
44	8	BETUPAPY	0.002	1476	44280
44	8	CARYCORD	0.629	1735	52050
44	8	FAGUGRAN	0.606	1248	37440
44	8	FRAXAMER	0.573	1326	39780
44	8	PINURESI	0.003	589	17670
44	8	PINUSTRO	0.943	1087	32610
44	8	POPUGRAN	0.943	1606	48180
44	8	POPUTREM	0.765	1361	40830
44	8	PRUNSERO	0.673	1598	47940
44	8	QUERALBA	0.645	1541	46230
44	8	QUERRUBR	0.978	1283	38490
44	8	QUERCOCC	0.170	1021	30630
44	8	TILIAMER	0.912	1889	56670
44	8	TSUGCANA	0.933	343	10290
44	9	ACERRUBR	0.615	1104	33120
44	9	ACERSACC	0.756	1417	42510
44	9	BETUALLE	0.214	1304	39120
44	9	BETULENT	0.752	1304	39120
44	9	BETUPAPY	0.000	1397	41910
44	9	CARYCORD	0.611	1622	48660
44	9	FAGUGRAN	0.521	1184	35520
44	9	FRAXAMER	0.547	1259	37770
44	9	PINURESI	0.000	532	15960
44	9	PINUSTRO	0.805	1006	30180
44	9	POPUGRAN	0.765	1523	45690
44	9	POPUTREM	0.587	1291	38730
44	9	PRUNSERO	0.662	1510	45300
44	9	QUERALBA	0.595	1458	43740
44	9	QUERRUBR	0.814	1217	36510
44	9	QUERCOCC	0.167	969	29070
44	9	TILIAMER	0.739	1775	53250
44	9	TSUGCANA	0.779	267	8010
44	10	ACERRUBR	0.388	1146	34380
44	10	ACERSACC	0.609	1450	43500
44	10	BETUALLE	0.158	1342	40260
44	10	BETULENT	0.485	1342	40260
44	10	BETUPAPY	0.000	1430	42900
44	10	CARYCORD	0.533	1633	48990
44	10	FAGUGRAN	0.381	1226	36780
44	10	FRAXAMER	0.462	1297	38910
44	10	PINURESI	0.000	543	16290
44	10	PINUSTRO	0.650	1077	32310
44	10	POPUGRAN	0.612	1548	46440
44	10	POPUTREM	0.501	1328	39840
44	10	PRUNSERO	0.576	1537	46110
44	10	QUERALBA	0.438	1489	44670
44	10	QUERRUBR	0.595	1257	37710
44	10	QUERCOCC	0.158	1012	30360
44	10	TILIAMER	0.530	1788	53640
44	10	TSUGCANA	0.518	286	8580
44	13	ACERRUBR	0.128	1129	33870
44	13	ACERSACC	0.277	1415	42450
44	13	BETUALLE	0.034	1314	39420
44	13	BETULENT	0.167	1314	39420
44	13	BETUPAPY	0.000	1394	41820
44	13	CARYCORD	0.357	1577	47310
44	13	FAGUGRAN	0.207	1206	36180
44	13	FRAXAMER	0.269	1269	38070
44	13	PINURESI	0.000	574	17220
44	13	PINUSTRO	0.359	1080	32400
44	13	POPUGRAN	0.277	1508	45240
44	13	POPUTREM	0.258	1296	38880
44	13	PRUNSERO	0.324	1500	45000
44	13	QUERALBA	0.235	1448	43440
44	13	QUERRUBR	0.253	1228	36840
44	13	QUERCOCC	0.137	1002	30060
44	13	TILIAMER	0.222	1739	52170
44	13	TSUGCANA	0.182	333	9990
44	14	ACERRUBR	0.196	1173	35190
44	14	ACERSACC	0.401	1480	44400
44	14	BETUALLE	0.159	1371	41130
44	14	BETULENT	0.254	1371	41130
44	14	BETUPAPY	0.003	1460	43800
44	14	CARYCORD	0.454	1667	50010
44	14	FAGUGRAN	0.245	1254	37620
44	14	FRAXAMER	0.359	1324	39720
44	14	PINURESI	0.005	592	17760
44	14	PINUSTRO	0.484	1121	33630
44	14	POPUGRAN	0.401	1578	47340
44	14	POPUTREM	0.416	1355	40650
44	14	PRUNSERO	0.408	1571	47130
44	14	QUERALBA	0.270	1518	45540
44	14	QUERRUBR	0.312	1283	38490
44	14	QUERCOCC	0.154	1037	31110
44	14	TILIAMER	0.283	1829	54870
44	14	TSUGCANA	0.267	348	10440
44	15	ACERRUBR	0.316	1177	35310
44	15	ACERSACC	0.596	1484	44520
44	15	BETUALLE	0.141	1375	41250
44	15	BETULENT	0.413	1375	41250
44	15	BETUPAPY	0.000	1464	43920
44	15	CARYCORD	0.592	1673	50190
44	15	FAGUGRAN	0.281	1259	37770
44	15	FRAXAMER	0.503	1328	39840
44	15	PINURESI	0.000	602	18060
44	15	PINUSTRO	0.684	1124	33720
44	15	POPUGRAN	0.597	1584	47520
44	15	POPUTREM	0.553	1360	40800
44	15	PRUNSERO	0.622	1577	47310
44	15	QUERALBA	0.414	1524	45720
44	15	QUERRUBR	0.537	1288	38640
44	15	QUERCOCC	0.202	1039	31170
44	15	TILIAMER	0.468	1836	55080
44	15	TSUGCANA	0.446	359	10770
44	16	ACERRUBR	0.577	1140	34200
44	16	ACERSACC	0.836	1465	43950
44	16	BETUALLE	0.353	1346	40380
44	16	BETULENT	0.881	1346	40380
44	16	BETUPAPY	0.010	1446	43380
44	16	CARYCORD	0.535	1685	50550
44	16	FAGUGRAN	0.475	1223	36690
44	16	FRAXAMER	0.486	1299	38970
44	16	PINURESI	0.016	564	16920
44	16	PINUSTRO	0.883	1059	31770
44	16	POPUGRAN	0.838	1574	47220
44	16	POPUTREM	0.705	1333	39990
44	16	PRUNSERO	0.648	1564	46920
44	16	QUERALBA	0.542	1510	45300
44	16	QUERRUBR	0.911	1256	37680
44	16	QUERCOCC	0.203	1000	30000
44	16	TILIAMER	0.847	1843	55290
44	16	TSUGCANA	0.864	317	9510
45	1	ACERRUBR	0.563	1195	35850
45	1	ACERSACC	0.976	1537	46110
45	1	BETUALLE	0.677	1411	42330
45	1	BETULENT	0.963	1411	42330
45	1	BETUPAPY	0.017	1516	45480
45	1	CARYCORD	0.630	1786	53580
45	1	FAGUGRAN	0.522	1281	38430
45	1	FRAXAMER	0.576	1365	40950
45	1	PINURESI	0.027	562	16860
45	1	PINUSTRO	0.979	1056	31680
45	1	POPUGRAN	0.979	1657	49710
45	1	POPUTREM	0.877	1402	42060
45	1	PRUNSERO	0.642	1640	49200
45	1	QUERALBA	0.661	1586	47580
45	1	QUERRUBR	0.983	1323	39690
45	1	QUERCOCC	0.065	1055	31650
45	1	TILIAMER	0.959	1934	58020
45	1	TSUGCANA	0.962	323	9690
45	2	ACERRUBR	0.301	1234	37020
45	2	ACERSACC	0.601	1545	46350
45	2	BETUALLE	0.268	1435	43050
45	2	BETULENT	0.425	1435	43050
45	2	BETUPAPY	0.007	1527	45810
45	2	CARYCORD	0.577	1743	52290
45	2	FAGUGRAN	0.409	1315	39450
45	2	FRAXAMER	0.512	1390	41700
45	2	PINURESI	0.012	632	18960
45	2	PINUSTRO	0.650	1149	34470
45	2	POPUGRAN	0.599	1646	49380
45	2	POPUTREM	0.585	1423	42690
45	2	PRUNSERO	0.548	1635	49050
45	2	QUERALBA	0.458	1583	47490
45	2	QUERRUBR	0.530	1350	40500
45	2	QUERCOCC	0.211	1096	32880
45	2	TILIAMER	0.485	1891	56730
45	2	TSUGCANA	0.436	388	11640
45	3	ACERRUBR	0.610	1277	38310
45	3	ACERSACC	0.872	1631	48930
45	3	BETUALLE	0.393	1499	44970
45	3	BETULENT	0.880	1499	44970
45	3	BETUPAPY	0.000	1613	48390
45	3	CARYCORD	0.676	1905	57150
45	3	FAGUGRAN	0.651	1361	40830
45	3	FRAXAMER	0.616	1454	43620
45	3	PINURESI	0.000	652	19560
45	3	PINUSTRO	0.876	1178	35340
45	3	POPUGRAN	0.877	1752	52560
45	3	POPUTREM	0.738	1494	44820
45	3	PRUNSERO	0.684	1741	52230
45	3	QUERALBA	0.691	1686	50580
45	3	QUERRUBR	0.919	1411	42330
45	3	QUERCOCC	0.209	1131	33930
45	3	TILIAMER	0.894	2045	61350
45	3	TSUGCANA	0.930	412	12360
45	4	ACERRUBR	0.163	1193	35790
45	4	ACERSACC	0.338	1484	44520
45	4	BETUALLE	0.232	1383	41490
45	4	BETULENT	0.299	1383	41490
45	4	BETUPAPY	0.018	1466	43980
45	4	CARYCORD	0.237	1663	49890
45	4	FAGUGRAN	0.105	1270	38100
45	4	FRAXAMER	0.181	1337	40110
45	4	PINURESI	0.056	621	18630
45	4	PINUSTRO	0.432	1095	32850
45	4	POPUGRAN	0.337	1580	47400
45	4	POPUTREM	0.403	1366	40980
45	4	PRUNSERO	0.285	1569	47070
45	4	QUERALBA	0.149	1520	45600
45	4	QUERRUBR	0.332	1295	38850
45	4	QUERCOCC	0.026	1058	31740
45	4	TILIAMER	0.286	1804	54120
45	4	TSUGCANA	0.270	408	12240
45	5	ACERRUBR	0.535	1209	36270
45	5	ACERSACC	0.940	1550	46500
45	5	BETUALLE	0.685	1426	42780
45	5	BETULENT	0.903	1426	42780
45	5	BETUPAPY	0.095	1531	45930
45	5	CARYCORD	0.594	1800	54000
45	5	FAGUGRAN	0.550	1295	38850
45	5	FRAXAMER	0.548	1377	41310
45	5	PINURESI	0.139	579	17370
45	5	PINUSTRO	0.952	1083	32490
45	5	POPUGRAN	0.949	1672	50160
45	5	POPUTREM	0.878	1414	42420
45	5	PRUNSERO	0.622	1657	49710
45	5	QUERALBA	0.625	1600	48000
45	5	QUERRUBR	0.949	1334	40020
45	5	QUERCOCC	0.108	1064	31920
45	5	TILIAMER	0.902	1956	58680
45	5	TSUGCANA	0.920	347	10410
45	6	ACERRUBR	0.306	1266	37980
45	6	ACERSACC	0.581	1590	47700
45	6	BETUALLE	0.299	1475	44250
45	6	BETULENT	0.397	1475	44250
45	6	BETUPAPY	0.056	1570	47100
45	6	CARYCORD	0.504	1800	54000
45	6	FAGUGRAN	0.337	1350	40500
45	6	FRAXAMER	0.427	1430	42900
45	6	PINURESI	0.087	663	19890
45	6	PINUSTRO	0.679	1192	35760
45	6	POPUGRAN	0.578	1694	50820
45	6	POPUTREM	0.624	1465	43950
45	6	PRUNSERO	0.559	1685	50550
45	6	QUERALBA	0.366	1631	48930
45	6	QUERRUBR	0.478	1387	41610
45	6	QUERCOCC	0.183	1126	33780
45	6	TILIAMER	0.440	1949	58470
45	6	TSUGCANA	0.412	432	12960
45	7	ACERRUBR	0.570	1293	38790
45	7	ACERSACC	0.880	1654	49620
45	7	BETUALLE	0.464	1520	45600
45	7	BETULENT	0.909	1520	45600
45	7	BETUPAPY	0.038	1634	49020
45	7	CARYCORD	0.669	1926	57780
45	7	FAGUGRAN	0.533	1380	41400
45	7	FRAXAMER	0.614	1472	44160
45	7	PINURESI	0.058	674	20220
45	7	PINUSTRO	0.930	1208	36240
45	7	POPUGRAN	0.885	1775	53250
45	7	POPUTREM	0.780	1511	45330
45	7	PRUNSERO	0.649	1765	52950
45	7	QUERALBA	0.689	1707	51210
45	7	QUERRUBR	0.948	1426	42780
45	7	QUERCOCC	0.092	1141	34230
45	7	TILIAMER	0.872	2077	62310
45	7	TSUGCANA	0.886	460	13800
45	8	ACERRUBR	0.509	1234	37020
45	8	ACERSACC	0.914	1583	47490
45	8	BETUALLE	0.691	1455	43650
45	8	BETULENT	0.889	1455	43650
45	8	BETUPAPY	0.096	1561	46830
45	8	CARYCORD	0.487	1837	55110
45	8	FAGUGRAN	0.382	1321	39630
45	8	FRAXAMER	0.450	1405	42150
45	8	PINURESI	0.121	611	18330
45	8	PINUSTRO	0.922	1127	33810
45	8	POPUGRAN	0.922	1703	51090
45	8	POPUTREM	0.902	1442	43260
45	8	PRUNSERO	0.554	1690	50700
45	8	QUERALBA	0.522	1632	48960
45	8	QUERRUBR	0.922	1361	40830
45	8	QUERCOCC	0.040	1085	32550
45	8	TILIAMER	0.835	1995	59850
45	8	TSUGCANA	0.849	394	11820
45	9	ACERRUBR	0.587	1183	35490
45	9	ACERSACC	0.933	1515	45450
45	9	BETUALLE	0.587	1394	41820
45	9	BETULENT	0.912	1394	41820
45	9	BETUPAPY	0.038	1496	44880
45	9	CARYCORD	0.617	1737	52110
45	9	FAGUGRAN	0.497	1267	38010
45	9	FRAXAMER	0.565	1348	40440
45	9	PINURESI	0.059	553	16590
45	9	PINUSTRO	0.941	1044	31320
45	9	POPUGRAN	0.938	1632	48960
45	9	POPUTREM	0.818	1383	41490
45	9	PRUNSERO	0.666	1616	48480
45	9	QUERALBA	0.643	1561	46830
45	9	QUERRUBR	0.950	1304	39120
45	9	QUERCOCC	0.101	1039	31170
45	9	TILIAMER	0.920	1896	56880
45	9	TSUGCANA	0.935	317	9510
45	10	ACERRUBR	0.409	1230	36900
45	10	ACERSACC	0.749	1553	46590
45	10	BETUALLE	0.316	1437	43110
45	10	BETULENT	0.583	1437	43110
45	10	BETUPAPY	0.020	1534	46020
45	10	CARYCORD	0.586	1760	52800
45	10	FAGUGRAN	0.426	1313	39390
45	10	FRAXAMER	0.532	1393	41790
45	10	PINURESI	0.031	597	17910
45	10	PINUSTRO	0.780	1104	33120
45	10	POPUGRAN	0.750	1659	49770
45	10	POPUTREM	0.671	1427	42810
45	10	PRUNSERO	0.640	1646	49380
45	10	QUERALBA	0.513	1594	47820
45	10	QUERRUBR	0.703	1352	40560
45	10	QUERCOCC	0.144	1090	32700
45	10	TILIAMER	0.639	1908	57240
45	10	TSUGCANA	0.597	343	10290
45	13	ACERRUBR	0.152	1208	36240
45	13	ACERSACC	0.358	1505	45150
45	13	BETUALLE	0.205	1399	41970
45	13	BETULENT	0.199	1399	41970
45	13	BETUPAPY	0.005	1486	44580
45	13	CARYCORD	0.400	1691	50730
45	13	FAGUGRAN	0.202	1286	38580
45	13	FRAXAMER	0.323	1355	40650
45	13	PINURESI	0.007	626	18780
45	13	PINUSTRO	0.436	1112	33360
45	13	POPUGRAN	0.357	1603	48090
45	13	POPUTREM	0.411	1385	41550
45	13	PRUNSERO	0.369	1592	47760
45	13	QUERALBA	0.270	1542	46260
45	13	QUERRUBR	0.300	1315	39450
45	13	QUERCOCC	0.126	1074	32220
45	13	TILIAMER	0.248	1832	54960
45	13	TSUGCANA	0.204	395	11850
45	14	ACERRUBR	0.287	1249	37470
45	14	ACERSACC	0.610	1570	47100
45	14	BETUALLE	0.331	1456	43680
45	14	BETULENT	0.416	1456	43680
45	14	BETUPAPY	0.078	1551	46530
45	14	CARYCORD	0.486	1776	53280
45	14	FAGUGRAN	0.301	1333	39990
45	14	FRAXAMER	0.421	1409	42270
45	14	PINURESI	0.116	636	19080
45	14	PINUSTRO	0.671	1157	34710
45	14	POPUGRAN	0.611	1675	50250
45	14	POPUTREM	0.618	1440	43200
45	14	PRUNSERO	0.517	1665	49950
45	14	QUERALBA	0.362	1612	48360
45	14	QUERRUBR	0.535	1367	41010
45	14	QUERCOCC	0.062	1107	33210
45	14	TILIAMER	0.453	1928	57840
45	14	TSUGCANA	0.427	409	12270
45	15	ACERRUBR	0.330	1259	37770
45	15	ACERSACC	0.722	1580	47400
45	15	BETUALLE	0.378	1465	43950
45	15	BETULENT	0.497	1465	43950
45	15	BETUPAPY	0.020	1562	46860
45	15	CARYCORD	0.645	1784	53520
45	15	FAGUGRAN	0.378	1341	40230
45	15	FRAXAMER	0.578	1418	42540
45	15	PINURESI	0.031	641	19230
45	15	PINUSTRO	0.772	1165	34950
45	15	POPUGRAN	0.721	1687	50610
45	15	POPUTREM	0.705	1452	43560
45	15	PRUNSERO	0.621	1677	50310
45	15	QUERALBA	0.515	1624	48720
45	15	QUERRUBR	0.628	1377	41310
45	15	QUERCOCC	0.131	1116	33480
45	15	TILIAMER	0.552	1940	58200
45	15	TSUGCANA	0.503	420	12600
45	16	ACERRUBR	0.465	1207	36210
45	16	ACERSACC	0.914	1549	46470
45	16	BETUALLE	0.740	1424	42720
45	16	BETULENT	0.837	1424	42720
45	16	BETUPAPY	0.129	1528	45840
45	16	CARYCORD	0.554	1787	53610
45	16	FAGUGRAN	0.480	1293	38790
45	16	FRAXAMER	0.514	1374	41220
45	16	PINURESI	0.193	586	17580
45	16	PINUSTRO	0.933	1094	32820
45	16	POPUGRAN	0.924	1668	50040
45	16	POPUTREM	0.893	1412	42360
45	16	PRUNSERO	0.557	1652	49560
45	16	QUERALBA	0.578	1596	47880
45	16	QUERRUBR	0.904	1330	39900
45	16	QUERCOCC	0.041	1060	31800
45	16	TILIAMER	0.797	1948	58440
45	16	TSUGCANA	0.807	368	11040
46	1	ACERRUBR	0.691	1082	32460
46	1	ACERSACC	0.850	1393	41790
46	1	BETUALLE	0.246	1281	38430
46	1	BETULENT	0.864	1281	38430
46	1	BETUPAPY	0.000	1375	41250
46	1	CARYCORD	0.808	1617	48510
46	1	FAGUGRAN	0.699	1162	34860
46	1	FRAXAMER	0.737	1237	37110
46	1	PINURESI	0.000	500	15000
46	1	PINUSTRO	0.859	986	29580
46	1	POPUGRAN	0.861	1503	45090
46	1	POPUTREM	0.614	1270	38100
46	1	PRUNSERO	0.768	1488	44640
46	1	QUERALBA	0.816	1437	43110
46	1	QUERRUBR	0.939	1197	35910
46	1	QUERCOCC	0.334	953	28590
46	1	TILIAMER	0.894	1759	52770
46	1	TSUGCANA	0.976	259	7770
46	2	ACERRUBR	0.320	1070	32100
46	2	ACERSACC	0.385	1331	39930
46	2	BETUALLE	0.030	1242	37260
46	2	BETULENT	0.277	1242	37260
46	2	BETUPAPY	0.000	1312	39360
46	2	CARYCORD	0.557	1469	44070
46	2	FAGUGRAN	0.390	1142	34260
46	2	FRAXAMER	0.481	1200	36000
46	2	PINURESI	0.000	536	16080
46	2	PINUSTRO	0.445	1003	30090
46	2	POPUGRAN	0.400	1418	42540
46	2	POPUTREM	0.275	1224	36720
46	2	PRUNSERO	0.514	1406	42180
46	2	QUERALBA	0.411	1360	40800
46	2	QUERRUBR	0.390	1163	34890
46	2	QUERCOCC	0.319	947	28410
46	2	TILIAMER	0.331	1617	48510
46	2	TSUGCANA	0.364	276	8280
46	3	ACERRUBR	0.737	1113	33390
46	3	ACERSACC	0.779	1429	42870
46	3	BETUALLE	0.073	1313	39390
46	3	BETULENT	0.797	1313	39390
46	3	BETUPAPY	0.000	1411	42330
46	3	CARYCORD	0.861	1660	49800
46	3	FAGUGRAN	0.664	1192	35760
46	3	FRAXAMER	0.786	1269	38070
46	3	PINURESI	0.000	544	16320
46	3	PINUSTRO	0.794	1021	30630
46	3	POPUGRAN	0.797	1541	46230
46	3	POPUTREM	0.502	1303	39090
46	3	PRUNSERO	0.812	1527	45810
46	3	QUERALBA	0.859	1474	44220
46	3	QUERRUBR	0.908	1229	36870
46	3	QUERCOCC	0.355	980	29400
46	3	TILIAMER	0.843	1803	54090
46	3	TSUGCANA	0.971	287	8610
46	4	ACERRUBR	0.007	1044	31320
46	4	ACERSACC	0.232	1292	38760
46	4	BETUALLE	0.019	1207	36210
46	4	BETULENT	0.029	1207	36210
46	4	BETUPAPY	0.000	1273	38190
46	4	CARYCORD	0.304	1424	42720
46	4	FAGUGRAN	0.063	1114	33420
46	4	FRAXAMER	0.258	1165	34950
46	4	PINURESI	0.000	540	16200
46	4	PINUSTRO	0.281	972	29160
46	4	POPUGRAN	0.235	1373	41190
46	4	POPUTREM	0.233	1187	35610
46	4	PRUNSERO	0.282	1363	40890
46	4	QUERALBA	0.125	1316	39480
46	4	QUERRUBR	0.137	1128	33840
46	4	QUERCOCC	0.121	923	27690
46	4	TILIAMER	0.063	1571	47130
46	4	TSUGCANA	0.035	326	9780
46	5	ACERRUBR	0.686	1108	33240
46	5	ACERSACC	0.864	1423	42690
46	5	BETUALLE	0.245	1307	39210
46	5	BETULENT	0.879	1307	39210
46	5	BETUPAPY	0.000	1404	42120
46	5	CARYCORD	0.754	1650	49500
46	5	FAGUGRAN	0.724	1187	35610
46	5	FRAXAMER	0.686	1263	37890
46	5	PINURESI	0.000	521	15630
46	5	PINUSTRO	0.872	1041	31230
46	5	POPUGRAN	0.873	1533	45990
46	5	POPUTREM	0.643	1296	38880
46	5	PRUNSERO	0.763	1520	45600
46	5	QUERALBA	0.762	1467	44010
46	5	QUERRUBR	0.946	1222	36660
46	5	QUERCOCC	0.211	974	29220
46	5	TILIAMER	0.907	1796	53880
46	5	TSUGCANA	0.979	290	8700
46	6	ACERRUBR	0.192	1098	32940
46	6	ACERSACC	0.325	1369	41070
46	6	BETUALLE	0.080	1274	38220
46	6	BETULENT	0.205	1274	38220
46	6	BETUPAPY	0.000	1351	40530
46	6	CARYCORD	0.425	1518	45540
46	6	FAGUGRAN	0.215	1172	35160
46	6	FRAXAMER	0.347	1231	36930
46	6	PINURESI	0.000	561	16830
46	6	PINUSTRO	0.396	1040	31200
46	6	POPUGRAN	0.327	1459	43770
46	6	POPUTREM	0.304	1257	37710
46	6	PRUNSERO	0.389	1448	43440
46	6	QUERALBA	0.280	1399	41970
46	6	QUERRUBR	0.285	1192	35760
46	6	QUERCOCC	0.172	972	29160
46	6	TILIAMER	0.248	1670	50100
46	6	TSUGCANA	0.216	312	9360
46	7	ACERRUBR	0.676	1136	34080
46	7	ACERSACC	0.799	1460	43800
46	7	BETUALLE	0.136	1341	40230
46	7	BETULENT	0.818	1341	40230
46	7	BETUPAPY	0.000	1441	43230
46	7	CARYCORD	0.748	1688	50640
46	7	FAGUGRAN	0.673	1218	36540
46	7	FRAXAMER	0.682	1296	38880
46	7	PINURESI	0.000	566	16980
46	7	PINUSTRO	0.807	1055	31650
46	7	POPUGRAN	0.809	1572	47160
46	7	POPUTREM	0.588	1329	39870
46	7	PRUNSERO	0.750	1559	46770
46	7	QUERALBA	0.746	1506	45180
46	7	QUERRUBR	0.882	1254	37620
46	7	QUERCOCC	0.325	999	29970
46	7	TILIAMER	0.850	1838	55140
46	7	TSUGCANA	0.900	329	9870
46	8	ACERRUBR	0.672	1115	33450
46	8	ACERSACC	0.893	1433	42990
46	8	BETUALLE	0.317	1316	39480
46	8	BETULENT	0.909	1316	39480
46	8	BETUPAPY	0.000	1413	42390
46	8	CARYCORD	0.789	1661	49830
46	8	FAGUGRAN	0.759	1194	35820
46	8	FRAXAMER	0.718	1270	38100
46	8	PINURESI	0.000	526	15780
46	8	PINUSTRO	0.897	1046	31380
46	8	POPUGRAN	0.899	1543	46290
46	8	POPUTREM	0.673	1304	39120
46	8	PRUNSERO	0.750	1530	45900
46	8	QUERALBA	0.799	1478	44340
46	8	QUERRUBR	0.959	1229	36870
46	8	QUERCOCC	0.215	979	29370
46	8	TILIAMER	0.931	1809	54270
46	8	TSUGCANA	0.984	320	9600
46	9	ACERRUBR	0.659	1075	32250
46	9	ACERSACC	0.863	1375	41250
46	9	BETUALLE	0.310	1268	38040
46	9	BETULENT	0.860	1268	38040
46	9	BETUPAPY	0.001	1356	40680
46	9	CARYCORD	0.670	1563	46890
46	9	FAGUGRAN	0.636	1152	34560
46	9	FRAXAMER	0.612	1224	36720
46	9	PINURESI	0.001	509	15270
46	9	PINUSTRO	0.873	1000	30000
46	9	POPUGRAN	0.871	1476	44280
46	9	POPUTREM	0.657	1255	37650
46	9	PRUNSERO	0.747	1463	43890
46	9	QUERALBA	0.671	1413	42390
46	9	QUERRUBR	0.926	1185	35550
46	9	QUERCOCC	0.274	944	28320
46	9	TILIAMER	0.888	1710	51300
46	9	TSUGCANA	0.937	261	7830
46	10	ACERRUBR	0.264	1090	32700
46	10	ACERSACC	0.502	1367	41010
46	10	BETUALLE	0.047	1269	38070
46	10	BETULENT	0.248	1269	38070
46	10	BETUPAPY	0.000	1348	40440
46	10	CARYCORD	0.600	1526	45780
46	10	FAGUGRAN	0.280	1164	34920
46	10	FRAXAMER	0.536	1227	36810
46	10	PINURESI	0.000	529	15870
46	10	PINUSTRO	0.569	1000	30000
46	10	POPUGRAN	0.511	1460	43800
46	10	POPUTREM	0.398	1254	37620
46	10	PRUNSERO	0.591	1447	43410
46	10	QUERALBA	0.407	1400	42000
46	10	QUERRUBR	0.422	1187	35610
46	10	QUERCOCC	0.206	962	28860
46	10	TILIAMER	0.317	1674	50220
46	10	TSUGCANA	0.302	272	8160
46	13	ACERRUBR	0.008	1052	31560
46	13	ACERSACC	0.105	1306	39180
46	13	BETUALLE	0.031	1220	36600
46	13	BETULENT	0.013	1220	36600
46	13	BETUPAPY	0.000	1287	38610
46	13	CARYCORD	0.236	1441	43230
46	13	FAGUGRAN	0.031	1123	33690
46	13	FRAXAMER	0.129	1178	35340
46	13	PINURESI	0.000	547	16410
46	13	PINUSTRO	0.176	986	29580
46	13	POPUGRAN	0.113	1391	41730
46	13	POPUTREM	0.110	1201	36030
46	13	PRUNSERO	0.162	1379	41370
46	13	QUERALBA	0.061	1333	39990
46	13	QUERRUBR	0.071	1141	34230
46	13	QUERCOCC	0.060	933	27990
46	13	TILIAMER	0.041	1589	47670
46	13	TSUGCANA	0.014	313	9390
46	14	ACERRUBR	0.283	1105	33150
46	14	ACERSACC	0.527	1383	41490
46	14	BETUALLE	0.183	1286	38580
46	14	BETULENT	0.329	1286	38580
46	14	BETUPAPY	0.000	1364	40920
46	14	CARYCORD	0.520	1542	46260
46	14	FAGUGRAN	0.373	1181	35430
46	14	FRAXAMER	0.463	1242	37260
46	14	PINURESI	0.000	560	16800
46	14	PINUSTRO	0.567	1044	31320
46	14	POPUGRAN	0.528	1475	44250
46	14	POPUTREM	0.481	1269	38070
46	14	PRUNSERO	0.520	1464	43920
46	14	QUERALBA	0.427	1415	42450
46	14	QUERRUBR	0.492	1203	36090
46	14	QUERCOCC	0.214	977	29310
46	14	TILIAMER	0.427	1695	50850
46	14	TSUGCANA	0.369	328	9840
46	15	ACERRUBR	0.445	1096	32880
46	15	ACERSACC	0.648	1369	41070
46	15	BETUALLE	0.148	1274	38220
46	15	BETULENT	0.548	1274	38220
46	15	BETUPAPY	0.000	1348	40440
46	15	CARYCORD	0.668	1513	45390
46	15	FAGUGRAN	0.450	1172	35160
46	15	FRAXAMER	0.597	1230	36900
46	15	PINURESI	0.000	542	16260
46	15	PINUSTRO	0.717	1017	30510
46	15	POPUGRAN	0.652	1458	43740
46	15	POPUTREM	0.547	1255	37650
46	15	PRUNSERO	0.631	1445	43350
46	15	QUERALBA	0.570	1399	41970
46	15	QUERRUBR	0.648	1191	35730
46	15	QUERCOCC	0.182	970	29100
46	15	TILIAMER	0.588	1668	50040
46	15	TSUGCANA	0.586	329	9870
46	16	ACERRUBR	0.605	1112	33360
46	16	ACERSACC	0.960	1428	42840
46	16	BETUALLE	0.519	1313	39390
46	16	BETULENT	0.962	1313	39390
46	16	BETUPAPY	0.013	1409	42270
46	16	CARYCORD	0.640	1635	49050
46	16	FAGUGRAN	0.586	1192	35760
46	16	FRAXAMER	0.584	1267	38010
46	16	PINURESI	0.021	546	16380
46	16	PINUSTRO	0.961	1033	30990
46	16	POPUGRAN	0.962	1536	46080
46	16	POPUTREM	0.814	1301	39030
46	16	PRUNSERO	0.649	1522	45660
46	16	QUERALBA	0.661	1470	44100
46	16	QUERRUBR	0.983	1225	36750
46	16	QUERCOCC	0.158	976	29280
46	16	TILIAMER	0.916	1788	53640
46	16	TSUGCANA	0.927	317	9510
47	1	ACERRUBR	0.691	1202	36060
47	1	ACERSACC	0.883	1543	46290
47	1	BETUALLE	0.184	1419	42570
47	1	BETULENT	0.905	1419	42570
47	1	BETUPAPY	0.000	1525	45750
47	1	CARYCORD	0.770	1797	53910
