LandisData	Dynamic Input Data				
					
>>Year	Ecoregion	Species	ProbEst	MaxANPP	MaxB
>>____	_________	_______	_______	_______	____
14	20	BETUPAPY	0.963	753	22590
14	20	FAGUGRAN	0.003	646	19380
14	20	FRAXAMER	0.004	667	20010
14	20	LARILARI	0.928	62	1860
14	20	PICEMARI	0.964	230	6900
14	20	PICERUBE	0.025	233	6990
14	20	PINURESI	0.240	165	4950
14	20	PINUSTRO	0.122	596	17880
14	20	POPUGRAN	0.122	846	25380
14	20	POPUTREM	0.629	680	20400
14	20	PRUNSERO	0.019	836	25080
14	20	QUERRUBR	0.205	630	18900
14	20	SORBAMER	0.876	413	12390
14	20	TILIAMER	0.000	1033	0
14	20	TSUGCANA	0.182	337	10110
14	21	ABIEBALS	0.887	334	10020
14	21	ACERPENS	0.253	759	7590
14	21	ACERRUBR	0.098	625	18750
14	21	ACERSACC	0.306	835	25050
14	21	BETUALLE	0.587	766	22980
14	21	BETUPAPY	0.877	812	24360
14	21	FAGUGRAN	0.057	694	20820
14	21	FRAXAMER	0.066	721	21630
14	21	LARILARI	0.913	63	1890
14	21	PICEMARI	0.787	206	6180
14	21	PICERUBE	0.253	210	6300
14	21	PINURESI	0.741	199	5970
14	21	PINUSTRO	0.442	630	18900
14	21	POPUGRAN	0.442	909	27270
14	21	POPUTREM	0.772	736	22080
14	21	PRUNSERO	0.146	896	26880
14	21	QUERRUBR	0.486	683	20490
14	21	SORBAMER	0.901	371	11130
14	21	TILIAMER	0.107	1101	33030
14	21	TSUGCANA	0.440	306	9180
14	22	ABIEBALS	0.902	354	10620
14	22	ACERPENS	0.095	738	7380
14	22	ACERRUBR	0.043	603	18090
14	22	ACERSACC	0.150	808	24240
14	22	BETUALLE	0.345	742	22260
14	22	BETUPAPY	0.952	785	23550
14	22	FAGUGRAN	0.016	672	20160
14	22	FRAXAMER	0.034	696	20880
14	22	LARILARI	0.943	66	1980
14	22	PICEMARI	0.919	219	6570
14	22	PICERUBE	0.095	222	6660
14	22	PINURESI	0.450	185	5550
14	22	PINUSTRO	0.253	618	18540
14	22	POPUGRAN	0.253	880	26400
14	22	POPUTREM	0.688	709	21270
14	22	PRUNSERO	0.073	868	26040
14	22	QUERRUBR	0.316	658	19740
14	22	SORBAMER	0.902	397	11910
14	22	TILIAMER	0.027	1071	32130
14	22	TSUGCANA	0.284	323	9690
14	23	ABIEBALS	0.848	341	10230
14	23	ACERPENS	0.213	749	7490
14	23	ACERRUBR	0.076	615	18450
14	23	ACERSACC	0.260	822	24660
14	23	BETUALLE	0.456	755	22650
14	23	BETUPAPY	0.878	800	24000
14	23	FAGUGRAN	0.045	684	20520
14	23	FRAXAMER	0.055	709	21270
14	23	LARILARI	0.896	63	1890
14	23	PICEMARI	0.791	211	6330
14	23	PICERUBE	0.213	214	6420
14	23	PINURESI	0.683	193	5790
14	23	PINUSTRO	0.419	625	18750
14	23	POPUGRAN	0.371	896	26880
14	23	POPUTREM	0.754	723	21690
14	23	PRUNSERO	0.120	883	26490
14	23	QUERRUBR	0.433	671	20130
14	23	SORBAMER	0.896	380	11400
14	23	TILIAMER	0.070	1087	32610
14	23	TSUGCANA	0.342	312	9360
14	24	ABIEBALS	0.714	372	11160
14	24	ACERPENS	0.034	714	7140
14	24	ACERRUBR	0.007	581	17430
14	24	ACERSACC	0.033	780	23400
14	24	BETUALLE	0.126	717	21510
14	24	BETUPAPY	0.842	757	22710
14	24	FAGUGRAN	0.001	649	19470
14	24	FRAXAMER	0.004	670	20100
14	24	LARILARI	0.815	63	1890
14	24	PICEMARI	0.893	230	6900
14	24	PICERUBE	0.034	234	7020
14	24	PINURESI	0.191	168	5040
14	24	PINUSTRO	0.090	599	17970
14	24	POPUGRAN	0.090	850	25500
14	24	POPUTREM	0.485	683	20490
14	24	PRUNSERO	0.017	839	25170
14	24	QUERRUBR	0.150	633	18990
14	24	SORBAMER	0.741	414	12420
14	24	TILIAMER	0.000	1037	0
14	24	TSUGCANA	0.134	338	10140
15	1	ABIEBALS	0.760	243	7290
15	1	ACERPENS	0.275	809	8090
15	1	ACERRUBR	0.157	681	20430
15	1	ACERSACC	0.403	900	27000
15	1	BETUALLE	0.574	826	24780
15	1	BETUPAPY	0.637	879	26370
15	1	FAGUGRAN	0.079	749	22470
15	1	FRAXAMER	0.087	782	23460
15	1	LARILARI	0.799	33	990
15	1	PICEMARI	0.515	153	4590
15	1	PICERUBE	0.275	156	4680
15	1	PINURESI	0.610	219	6570
15	1	PINUSTRO	0.515	628	18840
15	1	POPUGRAN	0.485	981	29430
15	1	POPUTREM	0.756	799	23970
15	1	PRUNSERO	0.199	965	28950
15	1	QUERRUBR	0.533	746	22380
15	1	SORBAMER	0.778	260	7800
15	1	TILIAMER	0.261	1172	35160
15	1	TSUGCANA	0.438	232	6960
15	2	ABIEBALS	0.854	256	7680
15	2	ACERPENS	0.428	809	8090
15	2	ACERRUBR	0.176	680	20400
15	2	ACERSACC	0.479	900	27000
15	2	BETUALLE	0.705	826	24780
15	2	BETUPAPY	0.791	878	26340
15	2	FAGUGRAN	0.137	749	22470
15	2	FRAXAMER	0.169	782	23460
15	2	LARILARI	0.925	35	1050
15	2	PICEMARI	0.636	157	4710
15	2	PICERUBE	0.428	160	4800
15	2	PINURESI	0.870	219	6570
15	2	PINUSTRO	0.641	632	18960
15	2	POPUGRAN	0.580	980	29400
15	2	POPUTREM	0.889	798	23940
15	2	PRUNSERO	0.233	965	28950
15	2	QUERRUBR	0.661	745	22350
15	2	SORBAMER	0.921	270	8100
15	2	TILIAMER	0.269	1175	35250
15	2	TSUGCANA	0.540	238	7140
15	3	ABIEBALS	0.748	276	8280
15	3	ACERPENS	0.226	799	7990
15	3	ACERRUBR	0.108	670	20100
15	3	ACERSACC	0.383	888	26640
15	3	BETUALLE	0.585	815	24450
15	3	BETUPAPY	0.790	866	25980
15	3	FAGUGRAN	0.053	739	22170
15	3	FRAXAMER	0.095	771	23130
15	3	LARILARI	0.829	40	1200
15	3	PICEMARI	0.686	169	5070
15	3	PICERUBE	0.226	172	5160
15	3	PINURESI	0.791	212	6360
15	3	PINUSTRO	0.513	635	19050
15	3	POPUGRAN	0.495	967	29010
15	3	POPUTREM	0.770	787	23610
15	3	PRUNSERO	0.186	952	28560
15	3	QUERRUBR	0.495	733	21990
15	3	SORBAMER	0.843	298	8940
15	3	TILIAMER	0.138	1160	34800
15	3	TSUGCANA	0.423	256	7680
15	4	ABIEBALS	0.840	267	8010
15	4	ACERPENS	0.143	792	7920
15	4	ACERRUBR	0.074	664	19920
15	4	ACERSACC	0.222	880	26400
15	4	BETUALLE	0.400	808	24240
15	4	BETUPAPY	0.875	858	25740
15	4	FAGUGRAN	0.033	733	21990
15	4	FRAXAMER	0.054	764	22920
15	4	LARILARI	0.889	48	1440
15	4	PICEMARI	0.806	164	4920
15	4	PICERUBE	0.143	167	5010
15	4	PINURESI	0.544	203	6090
15	4	PINUSTRO	0.333	634	19020
15	4	POPUGRAN	0.303	959	28770
15	4	POPUTREM	0.727	779	23370
15	4	PRUNSERO	0.108	945	28350
15	4	QUERRUBR	0.377	727	21810
15	4	SORBAMER	0.878	302	9060
15	4	TILIAMER	0.088	1153	34590
15	4	TSUGCANA	0.310	249	7470
15	5	ABIEBALS	0.821	224	6720
15	5	ACERPENS	0.253	810	8100
15	5	ACERRUBR	0.160	684	20520
15	5	ACERSACC	0.450	904	27120
15	5	BETUALLE	0.610	829	24870
15	5	BETUPAPY	0.672	883	26490
15	5	FAGUGRAN	0.062	751	22530
15	5	FRAXAMER	0.124	787	23610
15	5	LARILARI	0.877	26	780
15	5	PICEMARI	0.517	137	4110
15	5	PICERUBE	0.253	140	4200
15	5	PINURESI	0.760	221	6630
15	5	PINUSTRO	0.623	614	18420
15	5	POPUGRAN	0.526	985	29550
15	5	POPUTREM	0.857	804	24120
15	5	PRUNSERO	0.201	968	29040
15	5	QUERRUBR	0.615	750	22500
15	5	SORBAMER	0.859	224	6720
15	5	TILIAMER	0.216	1173	35190
15	5	TSUGCANA	0.407	209	6270
15	6	ABIEBALS	0.815	204	6120
15	6	ACERPENS	0.426	806	8060
15	6	ACERRUBR	0.207	681	20430
15	6	ACERSACC	0.539	899	26970
15	6	BETUALLE	0.644	825	24750
15	6	BETUPAPY	0.623	878	26340
15	6	FAGUGRAN	0.157	748	22440
15	6	FRAXAMER	0.189	783	23490
15	6	LARILARI	0.881	19	570
15	6	PICEMARI	0.407	125	3750
15	6	PICERUBE	0.426	128	3840
15	6	PINURESI	0.700	220	6600
15	6	PINUSTRO	0.650	599	17970
15	6	POPUGRAN	0.585	980	29400
15	6	POPUTREM	0.912	800	24000
15	6	PRUNSERO	0.272	963	28890
15	6	QUERRUBR	0.595	747	22410
15	6	SORBAMER	0.872	193	5790
15	6	TILIAMER	0.373	1166	34980
15	6	TSUGCANA	0.505	191	5730
15	7	ABIEBALS	0.845	240	7200
15	7	ACERPENS	0.277	811	8110
15	7	ACERRUBR	0.177	684	20520
15	7	ACERSACC	0.467	903	27090
15	7	BETUALLE	0.635	829	24870
15	7	BETUPAPY	0.710	882	26460
15	7	FAGUGRAN	0.078	751	22530
15	7	FRAXAMER	0.138	786	23580
15	7	LARILARI	0.879	30	900
15	7	PICEMARI	0.552	147	4410
15	7	PICERUBE	0.277	150	4500
15	7	PINURESI	0.692	220	6600
15	7	PINUSTRO	0.549	624	18720
15	7	POPUGRAN	0.539	984	29520
15	7	POPUTREM	0.852	802	24060
15	7	PRUNSERO	0.244	968	29040
15	7	QUERRUBR	0.536	749	22470
15	7	SORBAMER	0.867	247	7410
15	7	TILIAMER	0.280	1174	35220
15	7	TSUGCANA	0.493	223	6690
15	8	ABIEBALS	0.888	259	7770
15	8	ACERPENS	0.294	809	8090
15	8	ACERRUBR	0.165	680	20400
15	8	ACERSACC	0.440	900	27000
15	8	BETUALLE	0.645	826	24780
15	8	BETUPAPY	0.783	877	26310
15	8	FAGUGRAN	0.099	749	22470
15	8	FRAXAMER	0.123	780	23400
15	8	LARILARI	0.914	36	1080
15	8	PICEMARI	0.627	159	4770
15	8	PICERUBE	0.294	162	4860
15	8	PINURESI	0.760	218	6540
15	8	PINUSTRO	0.564	633	18990
15	8	POPUGRAN	0.529	979	29370
15	8	POPUTREM	0.841	798	23940
15	8	PRUNSERO	0.201	964	28920
15	8	QUERRUBR	0.581	743	22290
15	8	SORBAMER	0.900	274	8220
15	8	TILIAMER	0.233	1174	35220
15	8	TSUGCANA	0.465	241	7230
15	9	ABIEBALS	0.729	284	8520
15	9	ACERPENS	0.097	778	7780
15	9	ACERRUBR	0.044	650	19500
15	9	ACERSACC	0.145	864	25920
15	9	BETUALLE	0.356	793	23790
15	9	BETUPAPY	0.849	841	25230
15	9	FAGUGRAN	0.015	718	21540
15	9	FRAXAMER	0.020	747	22410
15	9	LARILARI	0.844	52	1560
15	9	PICEMARI	0.795	175	5250
15	9	PICERUBE	0.097	178	5340
15	9	PINURESI	0.487	193	5790
15	9	PINUSTRO	0.274	629	18870
15	9	POPUGRAN	0.270	941	28230
15	9	POPUTREM	0.698	763	22890
15	9	PRUNSERO	0.072	927	27810
15	9	QUERRUBR	0.336	710	21300
15	9	SORBAMER	0.854	324	9720
15	9	TILIAMER	0.038	1134	34020
15	9	TSUGCANA	0.293	265	7950
15	10	ABIEBALS	0.727	316	9480
15	10	ACERPENS	0.008	762	7620
15	10	ACERRUBR	0.009	633	18990
15	10	ACERSACC	0.038	843	25290
15	10	BETUALLE	0.138	774	23220
15	10	BETUPAPY	0.828	821	24630
15	10	FAGUGRAN	0.000	702	0
15	10	FRAXAMER	0.005	730	21900
15	10	LARILARI	0.800	55	1650
15	10	PICEMARI	0.869	195	5850
15	10	PICERUBE	0.008	197	5910
15	10	PINURESI	0.193	176	5280
15	10	PINUSTRO	0.099	617	18510
15	10	POPUGRAN	0.099	917	27510
15	10	POPUTREM	0.482	743	22290
15	10	PRUNSERO	0.020	905	27150
15	10	QUERRUBR	0.151	692	20760
15	10	SORBAMER	0.727	360	10800
15	10	TILIAMER	0.000	1110	0
15	10	TSUGCANA	0.131	293	8790
15	11	ABIEBALS	0.746	300	9000
15	11	ACERPENS	0.025	771	7710
15	11	ACERRUBR	0.009	643	19290
15	11	ACERSACC	0.044	856	25680
15	11	BETUALLE	0.171	785	23550
15	11	BETUPAPY	0.863	832	24960
15	11	FAGUGRAN	0.001	711	21330
15	11	FRAXAMER	0.003	741	22230
15	11	LARILARI	0.851	54	1620
15	11	PICEMARI	0.926	185	5550
15	11	PICERUBE	0.025	187	5610
15	11	PINURESI	0.256	186	5580
15	11	PINUSTRO	0.131	625	18750
15	11	POPUGRAN	0.121	930	27900
15	11	POPUTREM	0.504	756	22680
15	11	PRUNSERO	0.019	918	27540
15	11	QUERRUBR	0.199	704	21120
15	11	SORBAMER	0.763	341	10230
15	11	TILIAMER	0.000	1122	0
15	11	TSUGCANA	0.133	279	8370
15	12	ABIEBALS	0.545	338	10140
15	12	ACERPENS	0.000	742	0
15	12	ACERRUBR	0.000	612	0
15	12	ACERSACC	0.000	818	0
15	12	BETUALLE	0.002	750	22500
15	12	BETUPAPY	0.727	795	23850
15	12	FAGUGRAN	0.000	680	0
15	12	FRAXAMER	0.000	705	0
15	12	LARILARI	0.736	55	1650
15	12	PICEMARI	0.893	209	6270
15	12	PICERUBE	0.000	211	0
15	12	PINURESI	0.002	161	4830
15	12	PINUSTRO	0.001	602	18060
15	12	POPUGRAN	0.001	890	26700
15	12	POPUTREM	0.265	719	21570
15	12	PRUNSERO	0.000	878	0
15	12	QUERRUBR	0.017	667	20010
15	12	SORBAMER	0.563	381	11430
15	12	TILIAMER	0.000	1081	0
15	12	TSUGCANA	0.015	312	9360
15	13	ABIEBALS	0.839	253	7590
15	13	ACERPENS	0.424	808	8080
15	13	ACERRUBR	0.190	680	20400
15	13	ACERSACC	0.542	899	26970
15	13	BETUALLE	0.698	825	24750
15	13	BETUPAPY	0.757	877	26310
15	13	FAGUGRAN	0.131	748	22440
15	13	FRAXAMER	0.169	781	23430
15	13	LARILARI	0.903	34	1020
15	13	PICEMARI	0.585	155	4650
15	13	PICERUBE	0.424	158	4740
15	13	PINURESI	0.887	218	6540
15	13	PINUSTRO	0.680	630	18900
15	13	POPUGRAN	0.615	979	29370
15	13	POPUTREM	0.880	798	23940
15	13	PRUNSERO	0.273	964	28920
15	13	QUERRUBR	0.647	744	22320
15	13	SORBAMER	0.905	266	7980
15	13	TILIAMER	0.313	1172	35160
15	13	TSUGCANA	0.506	235	7050
15	14	ABIEBALS	0.758	264	7920
15	14	ACERPENS	0.322	806	8060
15	14	ACERRUBR	0.164	678	20340
15	14	ACERSACC	0.461	897	26910
15	14	BETUALLE	0.608	823	24690
15	14	BETUPAPY	0.727	874	26220
15	14	FAGUGRAN	0.106	746	22380
15	14	FRAXAMER	0.114	778	23340
15	14	LARILARI	0.850	37	1110
15	14	PICEMARI	0.582	162	4860
15	14	PICERUBE	0.322	165	4950
15	14	PINURESI	0.782	217	6510
15	14	PINUSTRO	0.594	634	19020
15	14	POPUGRAN	0.537	977	29310
15	14	POPUTREM	0.831	795	23850
15	14	PRUNSERO	0.213	961	28830
15	14	QUERRUBR	0.586	741	22230
15	14	SORBAMER	0.850	282	8460
15	14	TILIAMER	0.259	1172	35160
15	14	TSUGCANA	0.451	246	7380
15	15	ABIEBALS	0.854	280	8400
15	15	ACERPENS	0.268	798	7980
15	15	ACERRUBR	0.090	669	20070
15	15	ACERSACC	0.274	886	26580
15	15	BETUALLE	0.476	814	24420
15	15	BETUPAPY	0.866	865	25950
15	15	FAGUGRAN	0.068	738	22140
15	15	FRAXAMER	0.072	770	23100
15	15	LARILARI	0.896	41	1230
15	15	PICEMARI	0.768	172	5160
15	15	PICERUBE	0.268	175	5250
15	15	PINURESI	0.752	212	6360
15	15	PINUSTRO	0.468	636	19080
15	15	POPUGRAN	0.372	966	28980
15	15	POPUTREM	0.784	785	23550
15	15	PRUNSERO	0.124	951	28530
15	15	QUERRUBR	0.510	732	21960
15	15	SORBAMER	0.893	303	9090
15	15	TILIAMER	0.098	1159	34770
15	15	TSUGCANA	0.342	260	7800
15	16	ABIEBALS	0.754	280	8400
15	16	ACERPENS	0.057	787	7870
15	16	ACERRUBR	0.026	659	19770
15	16	ACERSACC	0.079	874	26220
15	16	BETUALLE	0.192	803	24090
15	16	BETUPAPY	0.860	851	25530
15	16	FAGUGRAN	0.015	727	21810
15	16	FRAXAMER	0.025	757	22710
15	16	LARILARI	0.838	52	1560
15	16	PICEMARI	0.887	172	5160
15	16	PICERUBE	0.057	175	5250
15	16	PINURESI	0.281	198	5940
15	16	PINUSTRO	0.153	633	18990
15	16	POPUGRAN	0.152	951	28530
15	16	POPUTREM	0.529	773	23190
15	16	PRUNSERO	0.038	938	28140
15	16	QUERRUBR	0.204	720	21600
15	16	SORBAMER	0.768	319	9570
15	16	TILIAMER	0.033	1146	34380
15	16	TSUGCANA	0.178	261	7830
15	17	ABIEBALS	0.752	275	8250
15	17	ACERPENS	0.184	801	8010
15	17	ACERRUBR	0.061	671	20130
15	17	ACERSACC	0.221	890	26700
15	17	BETUALLE	0.399	816	24480
15	17	BETUPAPY	0.803	869	26070
15	17	FAGUGRAN	0.038	741	22230
15	17	FRAXAMER	0.067	773	23190
15	17	LARILARI	0.801	40	1200
15	17	PICEMARI	0.721	169	5070
15	17	PICERUBE	0.184	172	5160
15	17	PINURESI	0.619	213	6390
15	17	PINUSTRO	0.359	636	19080
15	17	POPUGRAN	0.328	969	29070
15	17	POPUTREM	0.692	788	23640
15	17	PRUNSERO	0.118	954	28620
15	17	QUERRUBR	0.342	736	22080
15	17	SORBAMER	0.823	297	8910
15	17	TILIAMER	0.053	1163	34890
15	17	TSUGCANA	0.309	255	7650
15	18	ABIEBALS	0.833	275	8250
15	18	ACERPENS	0.099	789	7890
15	18	ACERRUBR	0.073	660	19800
15	18	ACERSACC	0.223	877	26310
15	18	BETUALLE	0.435	805	24150
15	18	BETUPAPY	0.880	855	25650
15	18	FAGUGRAN	0.022	730	21900
15	18	FRAXAMER	0.036	760	22800
15	18	LARILARI	0.907	51	1530
15	18	PICEMARI	0.811	170	5100
15	18	PICERUBE	0.099	172	5160
15	18	PINURESI	0.532	200	6000
15	18	PINUSTRO	0.330	634	19020
15	18	POPUGRAN	0.330	955	28650
15	18	POPUTREM	0.726	775	23250
15	18	PRUNSERO	0.097	941	28230
15	18	QUERRUBR	0.373	722	21660
15	18	SORBAMER	0.843	314	9420
15	18	TILIAMER	0.074	1149	34470
15	18	TSUGCANA	0.306	257	7710
15	19	ABIEBALS	0.734	286	8580
15	19	ACERPENS	0.013	782	7820
15	19	ACERRUBR	0.007	654	19620
15	19	ACERSACC	0.078	868	26040
15	19	BETUALLE	0.169	797	23910
15	19	BETUPAPY	0.855	846	25380
15	19	FAGUGRAN	0.000	722	0
15	19	FRAXAMER	0.011	752	22560
15	19	LARILARI	0.819	54	1620
15	19	PICEMARI	0.860	176	5280
15	19	PICERUBE	0.013	179	5370
15	19	PINURESI	0.345	195	5850
15	19	PINUSTRO	0.180	630	18900
15	19	POPUGRAN	0.156	946	28380
15	19	POPUTREM	0.566	767	23010
15	19	PRUNSERO	0.048	932	27960
15	19	QUERRUBR	0.201	715	21450
15	19	SORBAMER	0.782	328	9840
15	19	TILIAMER	0.000	1140	0
15	19	TSUGCANA	0.154	267	8010
15	20	ABIEBALS	0.762	305	9150
15	20	ACERPENS	0.067	771	7710
15	20	ACERRUBR	0.036	642	19260
15	20	ACERSACC	0.123	854	25620
15	20	BETUALLE	0.266	784	23520
15	20	BETUPAPY	0.881	833	24990
15	20	FAGUGRAN	0.008	710	21300
15	20	FRAXAMER	0.018	740	22200
15	20	LARILARI	0.870	56	1680
15	20	PICEMARI	0.856	188	5640
15	20	PICERUBE	0.067	191	5730
15	20	PINURESI	0.395	183	5490
15	20	PINUSTRO	0.221	622	18660
15	20	POPUGRAN	0.201	930	27900
15	20	POPUTREM	0.646	755	22650
15	20	PRUNSERO	0.058	916	27480
15	20	QUERRUBR	0.275	702	21060
15	20	SORBAMER	0.844	348	10440
15	20	TILIAMER	0.020	1123	33690
15	20	TSUGCANA	0.214	283	8490
15	21	ABIEBALS	0.743	285	8550
15	21	ACERPENS	0.154	794	7940
15	21	ACERRUBR	0.092	665	19950
15	21	ACERSACC	0.312	882	26460
15	21	BETUALLE	0.448	809	24270
15	21	BETUPAPY	0.782	860	25800
15	21	FAGUGRAN	0.041	734	22020
15	21	FRAXAMER	0.064	765	22950
15	21	LARILARI	0.846	42	1260
15	21	PICEMARI	0.679	175	5250
15	21	PICERUBE	0.154	178	5340
15	21	PINURESI	0.619	209	6270
15	21	PINUSTRO	0.433	635	19050
15	21	POPUGRAN	0.393	961	28830
15	21	POPUTREM	0.747	780	23400
15	21	PRUNSERO	0.152	946	28380
15	21	QUERRUBR	0.442	727	21810
15	21	SORBAMER	0.841	311	9330
15	21	TILIAMER	0.136	1154	34620
15	21	TSUGCANA	0.337	264	7920
15	22	ABIEBALS	0.895	278	8340
15	22	ACERPENS	0.135	786	7860
15	22	ACERRUBR	0.057	658	19740
15	22	ACERSACC	0.205	873	26190
15	22	BETUALLE	0.456	801	24030
15	22	BETUPAPY	0.940	851	25530
15	22	FAGUGRAN	0.023	727	21810
15	22	FRAXAMER	0.028	757	22710
15	22	LARILARI	0.943	51	1530
15	22	PICEMARI	0.872	172	5160
15	22	PICERUBE	0.135	174	5220
15	22	PINURESI	0.666	198	5940
15	22	PINUSTRO	0.373	632	18960
15	22	POPUGRAN	0.334	951	28530
15	22	POPUTREM	0.775	772	23160
15	22	PRUNSERO	0.088	937	28110
15	22	QUERRUBR	0.432	719	21570
15	22	SORBAMER	0.932	317	9510
15	22	TILIAMER	0.035	1145	34350
15	22	TSUGCANA	0.306	260	7800
15	23	ABIEBALS	0.852	288	8640
15	23	ACERPENS	0.069	790	7900
15	23	ACERRUBR	0.063	662	19860
15	23	ACERSACC	0.221	878	26340
15	23	BETUALLE	0.435	806	24180
15	23	BETUPAPY	0.875	856	25680
15	23	FAGUGRAN	0.013	730	21900
15	23	FRAXAMER	0.022	762	22860
15	23	LARILARI	0.895	45	1350
15	23	PICEMARI	0.802	174	5220
15	23	PICERUBE	0.069	180	5400
15	23	PINURESI	0.643	204	6120
15	23	PINUSTRO	0.382	632	18960
15	23	POPUGRAN	0.350	956	28680
15	23	POPUTREM	0.752	777	23310
15	23	PRUNSERO	0.115	942	28260
15	23	QUERRUBR	0.411	723	21690
15	23	SORBAMER	0.901	293	8790
15	23	TILIAMER	0.067	1148	34440
15	23	TSUGCANA	0.343	263	7890
15	24	ABIEBALS	0.820	304	9120
15	24	ACERPENS	0.014	772	7720
15	24	ACERRUBR	0.010	643	19290
15	24	ACERSACC	0.042	856	25680
15	24	BETUALLE	0.175	785	23550
15	24	BETUPAPY	0.907	833	24990
15	24	FAGUGRAN	0.000	711	0
15	24	FRAXAMER	0.006	741	22230
15	24	LARILARI	0.875	55	1650
15	24	PICEMARI	0.907	187	5610
15	24	PICERUBE	0.014	190	5700
15	24	PINURESI	0.248	185	5550
15	24	PINUSTRO	0.126	624	18720
15	24	POPUGRAN	0.124	931	27930
15	24	POPUTREM	0.586	756	22680
15	24	PRUNSERO	0.022	918	27540
15	24	QUERRUBR	0.204	703	21090
15	24	SORBAMER	0.825	347	10410
15	24	TILIAMER	0.005	1124	33720
15	24	TSUGCANA	0.168	283	8490
16	1	ABIEBALS	0.751	289	8670
16	1	ACERPENS	0.565	822	8220
16	1	ACERRUBR	0.200	694	20820
16	1	ACERSACC	0.565	917	27510
16	1	BETUALLE	0.712	842	25260
16	1	BETUPAPY	0.735	896	26880
16	1	FAGUGRAN	0.175	763	22890
16	1	FRAXAMER	0.196	798	23940
16	1	LARILARI	0.845	45	1350
16	1	PICEMARI	0.568	180	5400
16	1	PICERUBE	0.565	184	5520
16	1	PINURESI	0.865	227	6810
16	1	PINUSTRO	0.658	647	19410
16	1	POPUGRAN	0.647	998	29940
16	1	POPUTREM	0.824	816	24480
16	1	PRUNSERO	0.278	984	29520
16	1	QUERRUBR	0.635	762	22860
16	1	SORBAMER	0.851	307	9210
16	1	TILIAMER	0.334	1196	35880
16	1	TSUGCANA	0.558	276	8280
16	2	ABIEBALS	0.743	305	9150
16	2	ACERPENS	0.434	815	8150
16	2	ACERRUBR	0.204	686	20580
16	2	ACERSACC	0.550	908	27240
16	2	BETUALLE	0.732	833	24990
16	2	BETUPAPY	0.717	886	26580
16	2	FAGUGRAN	0.144	756	22680
16	2	FRAXAMER	0.196	789	23670
16	2	LARILARI	0.846	48	1440
16	2	PICEMARI	0.578	188	5640
16	2	PICERUBE	0.434	191	5730
16	2	PINURESI	0.811	224	6720
16	2	PINUSTRO	0.655	646	19380
16	2	POPUGRAN	0.641	988	29640
16	2	POPUTREM	0.854	806	24180
16	2	PRUNSERO	0.274	974	29220
16	2	QUERRUBR	0.643	752	22560
16	2	SORBAMER	0.853	322	9660
16	2	TILIAMER	0.334	1186	35580
16	2	TSUGCANA	0.583	285	8550
16	3	ABIEBALS	0.757	317	9510
16	3	ACERPENS	0.426	809	8090
16	3	ACERRUBR	0.140	682	20460
16	3	ACERSACC	0.429	902	27060
16	3	BETUALLE	0.625	828	24840
16	3	BETUPAPY	0.786	880	26400
16	3	FAGUGRAN	0.112	751	22530
16	3	FRAXAMER	0.138	784	23520
16	3	LARILARI	0.845	55	1650
16	3	PICEMARI	0.681	193	5790
16	3	PICERUBE	0.426	198	5940
16	3	PINURESI	0.790	215	6450
16	3	PINUSTRO	0.541	641	19230
16	3	POPUGRAN	0.535	981	29430
16	3	POPUTREM	0.783	801	24030
16	3	PRUNSERO	0.196	967	29010
16	3	QUERRUBR	0.547	747	22410
16	3	SORBAMER	0.851	319	9570
16	3	TILIAMER	0.184	1177	35310
16	3	TSUGCANA	0.458	292	8760
16	4	ABIEBALS	0.801	337	10110
16	4	ACERPENS	0.213	789	7890
16	4	ACERRUBR	0.065	659	19770
16	4	ACERSACC	0.217	876	26280
16	4	BETUALLE	0.511	803	24090
16	4	BETUPAPY	0.861	853	25590
16	4	FAGUGRAN	0.040	727	21810
16	4	FRAXAMER	0.046	758	22740
16	4	LARILARI	0.872	57	1710
16	4	PICEMARI	0.791	206	6180
16	4	PICERUBE	0.213	211	6330
16	4	PINURESI	0.676	194	5820
16	4	PINUSTRO	0.378	626	18780
16	4	POPUGRAN	0.377	953	28590
16	4	POPUTREM	0.746	773	23190
16	4	PRUNSERO	0.103	939	28170
16	4	QUERRUBR	0.442	720	21600
16	4	SORBAMER	0.869	347	10410
16	4	TILIAMER	0.060	1148	34440
16	4	TSUGCANA	0.368	310	9300
16	5	ABIEBALS	0.741	270	8100
16	5	ACERPENS	0.429	827	8270
16	5	ACERRUBR	0.174	700	21000
16	5	ACERSACC	0.499	923	27690
16	5	BETUALLE	0.648	848	25440
16	5	BETUPAPY	0.725	902	27060
16	5	FAGUGRAN	0.138	770	23100
16	5	FRAXAMER	0.198	806	24180
16	5	LARILARI	0.852	38	1140
16	5	PICEMARI	0.570	165	4950
16	5	PICERUBE	0.429	169	5070
16	5	PINURESI	0.824	230	6900
16	5	PINUSTRO	0.649	640	19200
16	5	POPUGRAN	0.587	1006	30180
16	5	POPUTREM	0.843	822	24660
16	5	PRUNSERO	0.261	990	29700
16	5	QUERRUBR	0.616	769	23070
16	5	SORBAMER	0.859	273	8190
16	5	TILIAMER	0.282	1201	36030
16	5	TSUGCANA	0.504	254	7620
16	6	ABIEBALS	0.831	252	7560
16	6	ACERPENS	0.767	834	8340
16	6	ACERRUBR	0.293	709	21270
16	6	ACERSACC	0.728	932	27960
16	6	BETUALLE	0.854	855	25650
